user_id,created_at,assigned_at,slug,role,is_tutor,grade,gender,score,coursebookmark,institution_id
2f885a871361913e28c551aea0ea631c,1533694961,,challenge-beginners-2018,STUDENT,false,6,M,10,false,0e3e58b0eecac042648b7c70cb0ad11b
cc7da5196170e794039a6212162bdeb3,1532909025,,challenge-beginners-2018,STUDENT,false,9,M,410,false,18066edfe5169c8eb651abb5cad01241
60069dd4df15ff4b080cfc045a15c9fe,1530846480,1530846480,challenge-beginners-2018,STUDENT,false,10,M,0,true,933faace1cc28f31182684dc56f2ab85
912194b81cfd76631d06697101bb50da,1530846480,1530846480,challenge-beginners-2018,STUDENT,false,10,M,0,true,933faace1cc28f31182684dc56f2ab85
51189ca42f6a5fe059c7e922b14fc697,1530846480,1530846480,challenge-beginners-2018,STUDENT,false,10,M,0,true,933faace1cc28f31182684dc56f2ab85
196289dbaa3559414776739068081e2b,1530846480,1530846480,challenge-beginners-2018,STUDENT,false,10,M,30,false,933faace1cc28f31182684dc56f2ab85
ca56f48bddeb9cf2b27d4f46a9eeaef5,1530846480,1530846480,challenge-beginners-2018,STUDENT,false,10,M,0,true,933faace1cc28f31182684dc56f2ab85
35b203e354fc29a7cac1fd833dba3891,1530846480,1530846480,challenge-beginners-2018,STUDENT,false,10,M,0,true,933faace1cc28f31182684dc56f2ab85
d2aed30e1bf73031db01e07fa1964e14,1530846480,1530846480,challenge-beginners-2018,STUDENT,false,10,M,0,true,933faace1cc28f31182684dc56f2ab85
b0ef3c7ab7122dff9fdde9682067e917,1530846480,1530846480,challenge-beginners-2018,STUDENT,false,10,M,0,true,933faace1cc28f31182684dc56f2ab85
a94499bed53cfd84b290f2b8450e8811,1530846480,1530846480,challenge-beginners-2018,STUDENT,false,10,M,0,true,933faace1cc28f31182684dc56f2ab85
0c06bec9e3f7f93712caa81bff2b1bf4,1530846480,1530846480,challenge-beginners-2018,STUDENT,false,10,M,0,true,933faace1cc28f31182684dc56f2ab85
fca4c181a09940ea57dee78194f84e12,1530846480,1530846480,challenge-beginners-2018,STUDENT,false,10,M,0,true,933faace1cc28f31182684dc56f2ab85
db36b2c60dd50e63324e475150779f06,1532921724,1532923382,challenge-beginners-2018,STUDENT,false,7,M,250,false,226935b15e9c99fb2bb64f112ccbc012
5b2710e0b60d95e5bd7abb3d789aefc5,1532228127,1532228127,challenge-beginners-2018,STUDENT,false,9,F,389,false,4bcfeffe8469a869cdf79ba47439f0f4
431442a398620f17d9b2f63c44263a1b,1533868449,,challenge-beginners-2018,STUDENT,false,5,F,0,false,c8dd3e4fef926e196c68a6330ec423cc
55c31458f721ed73658d4155fc51ca3a,1533619014,,challenge-beginners-2018,STUDENT,false,7,F,30,false,f6f19e8238242bedaf8ea7d330acd3dc
ad96340c137049e1a62a5a6f8da14625,1533695134,,challenge-beginners-2018,TEACHER,false,,,0,false,bb3cb62a8861af22240d19ebf96b9ec3
00ec4166c7b48ce69644a820aa9dc520,1530847303,1530847303,challenge-beginners-2018,STUDENT,false,5,F,0,true,bad631eac43dacade2ec586218d5b659
a0ae7326ecf49b7c46bc89ad564a50b7,1535001521,,challenge-beginners-2018,STUDENT,false,5,F,0,true,6efdedfa3e2f6ceb701a8da56f3e568f
b96ab5f8290374328da5e99323683b8f,1535001521,,challenge-beginners-2018,STUDENT,false,5,F,0,true,6efdedfa3e2f6ceb701a8da56f3e568f
3fe1c9d52183429444b25639b1119621,1535001521,,challenge-beginners-2018,STUDENT,false,6,F,0,true,6efdedfa3e2f6ceb701a8da56f3e568f
08a735d5aba9e2a2e96a198d98956a61,1533868464,,challenge-beginners-2018,STUDENT,false,4,F,0,false,c8dd3e4fef926e196c68a6330ec423cc
51a84a8e22201a4b2b88887afe109a97,1533520901,,challenge-beginners-2018,STUDENT,false,8,M,400,false,226935b15e9c99fb2bb64f112ccbc012
59d2053cff840982116f5c195de3fbef,1535605445,,challenge-beginners-2018,TEACHER,false,,M,0,false,422ebc9269f570e81181da278443a8b3
852938bdbb9e2cb7b5ae748cfe794308,1533768920,,challenge-beginners-2018,STUDENT,false,7,M,60,false,656a4beed9a67fcd48e179642950abbf
ccf2e24126cb7e4aedd8b323e33db6d2,1534469842,,challenge-beginners-2018,STUDENT,false,10,M,0,false,64b7732bf72d2dd7c2f823b9093dfcce
bfe5ec088ef8b5dfa5f5695b34c0ca7b,1534122892,,challenge-beginners-2018,STUDENT,false,10,F,229,false,81c447385e64f63561d48ba0371ee32e
ade253c20d08ae6b04123ad42ecef1b6,1533768549,,challenge-beginners-2018,STUDENT,false,7,M,338,false,226935b15e9c99fb2bb64f112ccbc012
666aaa23176d7cd0ad454f3c277c2a38,1534122916,,challenge-beginners-2018,STUDENT,false,10,F,0,true,36edb3fceafad9be59318e4aacc761b1
46a85481bd4bb9f3f605d8508c84f287,1533972898,1533972897,challenge-beginners-2018,PROFESSIONAL,true,,M,0,false,d8ada80be429ecebca5340c31efcf718
5662b0a585d02c9137518a7a8c4e97ee,1533868673,,challenge-beginners-2018,STUDENT,false,5,F,0,false,c8dd3e4fef926e196c68a6330ec423cc
422b8eb300b5fccc03ab0e10f00f6e14,1533868769,,challenge-beginners-2018,STUDENT,false,9,F,389,false,9b4d5d6b3b904db186de2052cec36fad
0e7fb962843acfc7fd273c7b964c0888,1534123031,,challenge-beginners-2018,STUDENT,false,10,M,308,false,81c447385e64f63561d48ba0371ee32e
9b68fd98778eebf35d7d7caf357f19be,1534732604,,challenge-beginners-2018,TEACHER,false,,M,0,false,decd4508ca215d5c27c21c141da357f2
657ae58f9ad3d3db79738b8e39bd0f90,1533973972,,challenge-beginners-2018,STUDENT,false,6,,140,false,ef1a82eeb7a64347ded082d373e97f63
594e07f2092d0c4188f7555e68601feb,1534123043,,challenge-beginners-2018,STUDENT,false,10,M,0,false,80690f03cf745450ca0fb89b5fcb8a78
30129bc0d88a42818e4bb5f46e279e4b,1533598368,,challenge-beginners-2018,STUDENT,false,8,,0,false,39fca609a677e58b2514bb08286dab7e
4e81d54f196b84059ed9955b9122169f,1535525270,,challenge-beginners-2018,STUDENT,false,8,F,0,false,c66a318ffabd9f468ec4499c31be9ee7
7a4fbc394aa017ee0b4e9af137b05236,1533798206,,challenge-beginners-2018,STUDENT,false,9,F,160,false,4d5d397e39bdd49358e35aabe1075ab9
935faae35b20d2c2453477865cca041f,1533768901,,challenge-beginners-2018,STUDENT,false,11,M,107,false,62fafab25b77d4c67be012f28dd61f41
cd66a140df2ab1e859ac9e1baec4ce42,1533974255,,challenge-beginners-2018,STUDENT,false,8,,259,false,8e7c94d325f8d74eea231ee028d907a8
830d4c918d5e83e1e8370a812b0fedc0,1533598321,,challenge-beginners-2018,TEACHER,false,,M,0,true,2653a4a5d061f429ac3d87a91b2fb30a
4869e60c58a3e2d95b12624c3555c24f,1533768937,,challenge-beginners-2018,STUDENT,false,10,M,290,false,62fafab25b77d4c67be012f28dd61f41
b2a72114de127e19117f28486a6a1a96,1534833924,,challenge-beginners-2018,STUDENT,false,5,M,0,false,0e3e58b0eecac042648b7c70cb0ad11b
10b1de94ecc4e23f2b05e8ca291588af,1534733077,1534733077,challenge-beginners-2018,STUDENT,false,8,F,0,true,decd4508ca215d5c27c21c141da357f2
1f85085a80ce8cd882645e09489aa0d2,1534733077,1534733077,challenge-beginners-2018,STUDENT,false,8,F,0,true,decd4508ca215d5c27c21c141da357f2
2a0f8568976f3648e3efaba177d811c1,1534733077,1534733077,challenge-beginners-2018,STUDENT,false,8,M,0,true,decd4508ca215d5c27c21c141da357f2
9467b38dfd9c896aa02f68bdcd1cda3e,1534733077,1534733077,challenge-beginners-2018,STUDENT,false,8,M,0,true,decd4508ca215d5c27c21c141da357f2
9b4e88d17e646f6c2db70d72ca954b4a,1534733077,1534733077,challenge-beginners-2018,STUDENT,false,8,F,0,true,decd4508ca215d5c27c21c141da357f2
ab800c3c0bb12bab34377ff9045b10b1,1533620010,,challenge-beginners-2018,STUDENT,false,5,M,130,false,0e3e58b0eecac042648b7c70cb0ad11b
ed8d96f069a9db3e7f276589e73680fb,1534733077,1534733077,challenge-beginners-2018,STUDENT,false,8,M,0,true,decd4508ca215d5c27c21c141da357f2
5c141814514363cece603cd2b3cc2ac8,1534123392,,challenge-beginners-2018,STUDENT,false,9,M,0,false,5647300cbea65b84781ec5c297eea548
74b26a32d2ac5c7aceba9441b83fec51,1530964450,1530964450,challenge-beginners-2018,STUDENT,false,9,M,330,false,b0cc507edb756721d041762407d50e32
3a3cbf562f3aef12f95f1bff3221d738,1533619934,,challenge-beginners-2018,STUDENT,false,8,F,130,false,eb09306c3776e96f034af87d8062b935
5ff28c00f48bd17ff3e93a1033a5936c,1534733077,1534733077,challenge-beginners-2018,STUDENT,false,8,F,0,true,decd4508ca215d5c27c21c141da357f2
8f16c06799b5101044d55025b9bccbbd,1534733077,1534733077,challenge-beginners-2018,STUDENT,false,8,M,0,true,decd4508ca215d5c27c21c141da357f2
a781a2c6e15c88d7b66d03f2e2a19ad9,1534733077,1534733077,challenge-beginners-2018,STUDENT,false,8,M,0,true,decd4508ca215d5c27c21c141da357f2
991b00df008dc0cc346d8c44e07ae14f,1529979042,1529979042,challenge-beginners-2018,STUDENT,false,9,,400,false,cf35d4c0bc062cb9fcd2ed6a1000cffb
2c8ab127cb0a059e4343b03a45c345ed,1534733077,1534733077,challenge-beginners-2018,STUDENT,false,8,M,0,true,decd4508ca215d5c27c21c141da357f2
39eec94fa1ecd76f0c001ec8ac42b6f5,1534733077,1534733077,challenge-beginners-2018,STUDENT,false,8,M,0,true,decd4508ca215d5c27c21c141da357f2
051d18854512a0d19324a26ac8ef6db8,1533620365,1533620365,challenge-beginners-2018,STUDENT,false,7,F,0,true,2782832c22a3bafe67550e54b14c9659
e8a79e2ce6d618bd696500a2253fe0c7,1533096515,1533692970,challenge-beginners-2018,STUDENT,false,9,M,290,false,f7a3c6163d4ac91ddaf5d67c7e0e3d35
9ef1b6f2192bcfd6f32ef1fffc84ff55,1533978132,,challenge-beginners-2018,STUDENT,false,9,F,280,false,738f6b4e863eeb14365bb546036bda70
b28e23825006a2759318ad76ea633ed0,1534220701,,challenge-beginners-2018,STUDENT,false,7,M,20,false,eb7070d1218f44f5df6fd0c667b43dfd
49f29da8a384f937efdf130bddabb24d,1535357979,,challenge-beginners-2018,STUDENT,false,7,,10,false,891ec79d02810a226931456514f61e43
5580ee83be9d4848d9693ade7a53f305,1533620094,,challenge-beginners-2018,STUDENT,false,8,M,50,false,5d71935eedbb1edc9fbd72edce574f31
6947b16f0f783927cca9ad83e96ad42e,1529375591,1529375647,challenge-beginners-2018,STUDENT,false,11,F,380,false,1d5ae4fbd41ea0d23e55a7040e0926f1
3b2a8a24d787d286def0a09df4fce8ca,1533620442,,challenge-beginners-2018,STUDENT,false,9,F,100,false,b3fa4d82457f67866f1b7e5dd207a075
eb41cfa09b3476606d6034af716c23bb,1535336227,,challenge-beginners-2018,STUDENT,false,5,F,0,false,dddf1b5e03597cad43c7c03b813653fd
ab0a9ce383440019caa465ff31cdfaa3,1535336253,,challenge-beginners-2018,STUDENT,false,6,M,0,false,0e3e58b0eecac042648b7c70cb0ad11b
b32e974f81f12361e889063e84b89488,1534197864,,challenge-beginners-2018,TEACHER,false,,F,0,false,b4485e7df13dccc4419196de102a8348
39dd1a67e0772188bc0ecabb6bffd26b,1525994038,,challenge-beginners-2018,PROFESSIONAL,true,,M,90,false,e5293d47863c62e3c3d85bba07679dbb
6ed83a460bc230896a84c24794297fcb,1533620465,,challenge-beginners-2018,STUDENT,false,9,M,406,false,b3fa4d82457f67866f1b7e5dd207a075
42ed8d0d728080431159c63f84f558ff,1533528797,1533625005,challenge-beginners-2018,STUDENT,false,9,M,200,false,2a7ae0d59f176ee88f718c15a5e53cb4
acefc488f95a964e894eb0b743393d2c,1533523499,,challenge-beginners-2018,STUDENT,false,9,M,410,false,408061236b1e79c06da9b4d27e8b8689
def916822097fce5a3c72fb838dfaf02,1533620679,,challenge-beginners-2018,STUDENT,false,5,M,160,false,0e3e58b0eecac042648b7c70cb0ad11b
09e01fd281654ab4801edbcb253fe378,1534809356,,challenge-beginners-2018,STUDENT,false,11,M,0,false,1d5ae4fbd41ea0d23e55a7040e0926f1
736b9f38329cc8f4f0ebffb558392abf,1532271697,1532271697,challenge-beginners-2018,STUDENT,false,10,M,384,false,b2b8817ebe9a7471402e190cf60fbfc0
c34314883fa614f66506d34c2c3468e8,1532382296,,challenge-beginners-2018,STUDENT,false,9,F,330,false,b4485e7df13dccc4419196de102a8348
b00caf5f8e66364e90c29468b147fdb8,1533695566,,challenge-beginners-2018,STUDENT,false,10,M,110,false,8df74ccd654a70153e66efd129d5c93d
f954256ef038478bcee0761f0f43a275,1533620447,,challenge-beginners-2018,TEACHER,false,,,0,false,b3fa4d82457f67866f1b7e5dd207a075
b5675804de020fdbc7eaaabee8b6bfe7,1533769572,1533769572,challenge-beginners-2018,STUDENT,false,9,F,70,false,0567ec6ae2a6ccfb1fd9595a9d4b82ae
08c2b843cac55224556995c183f50c7a,1533598778,,challenge-beginners-2018,STUDENT,false,7,M,0,false,eb7070d1218f44f5df6fd0c667b43dfd
42202e9995425aa08f58a0129d17fda1,1529979042,1529979042,challenge-beginners-2018,STUDENT,false,9,,410,false,cf35d4c0bc062cb9fcd2ed6a1000cffb
ba50394314bdfdddec5427dfb10a47e7,1534220949,,challenge-beginners-2018,STUDENT,false,9,M,0,false,57a2319094de03bad3bddcf4fe7ea486
ddb4c94981064a5cac3959efc44b8f40,1533769742,,challenge-beginners-2018,STUDENT,false,8,M,58,false,a536055d7cce9386c5fdfce64376b1f8
c3046c01378563fbadcffd93bd06b373,1533799927,,challenge-beginners-2018,STUDENT,false,7,,40,false,8e7c94d325f8d74eea231ee028d907a8
7cfb0530fed10f50ee00e82ce8459daf,1534199471,,challenge-beginners-2018,TEACHER,false,,,40,false,de60c72999bf9a68d2525383b747c97b
e0bf1708452cf709261c6b4384bd4ab3,1535506641,,challenge-beginners-2018,TEACHER,false,,M,0,true,9b45532689f50651e4a0c0a28033ec9e
d26730d8ec580f77226f1ed87591fa85,1533696057,,challenge-beginners-2018,STUDENT,false,10,M,20,false,8df74ccd654a70153e66efd129d5c93d
d9ed3e848f59da7b9f35de94e705dfa5,1534581436,,challenge-beginners-2018,TEACHER,false,,M,0,false,eddc3388e4d0c5a9f0288e4ceaef47eb
4dd875d018e6f29c49f8f053fde36674,1534199963,,challenge-beginners-2018,STUDENT,false,10,M,10,false,64b7732bf72d2dd7c2f823b9093dfcce
6b72a560273c1a8b98e1d026cb992905,1533598830,,challenge-beginners-2018,STUDENT,false,10,M,60,false,86680fa0e0d5e33b9e783c1653c44810
ed17a7b8c5d57ea17410124bf482e08b,1534733786,,challenge-beginners-2018,TEACHER,false,,M,0,true,52be5892a4762f2efbcb106edc5f6833
5cb1df77df6bfd3445191a7e1d9f06b3,1534809905,,challenge-beginners-2018,STUDENT,false,9,F,0,false,f6f19e8238242bedaf8ea7d330acd3dc
7f99780db9a065178e42256dc9cbf531,1535506844,,challenge-beginners-2018,STUDENT,false,5,M,0,false,0e3e58b0eecac042648b7c70cb0ad11b
6fa8807dd4f1b1e6bdab47cea0797a9e,1533770139,,challenge-beginners-2018,STUDENT,false,5,,40,false,01bb850b54a6e7c6a0fcb18cb45b24ed
979900410525be488fd533078f5b91cb,1535360539,,challenge-beginners-2018,STUDENT,false,7,,0,false,4ebb9656cafae4899366e80eb1f89830
7ead3cbb3a4f2bc6336d64b4718587ea,1533695745,,challenge-beginners-2018,STUDENT,false,9,M,70,false,5e2c7fc0618551088ff20ae80a171139
d92864392b50611d18f626766dd69266,1533620895,,challenge-beginners-2018,TEACHER,false,,F,30,false,44ffe3efcf8e35722d904ce32e4c9843
6b799c1acd364d0d3ee239b912ef0b1b,1534837768,,challenge-beginners-2018,STUDENT,false,8,F,10,false,8703617e052768fbeabc2448cb3b428e
0e9a4d9cbd115202bf98623d47e21cef,1533770555,,challenge-beginners-2018,STUDENT,false,7,M,401,false,226935b15e9c99fb2bb64f112ccbc012
19b837e175dd80eb4451b8331d9a1e39,1534373358,,challenge-beginners-2018,STUDENT,false,11,M,90,false,96269d0e604f3216dec4cfcdfcd9be34
a984bfcc5de60e001ff41d379887d885,1533620988,,challenge-beginners-2018,STUDENT,false,6,F,0,false,f348e78bf7c7ae9a0f962d92fa72dc85
92867a4cb09e812abbaebbdb2fa2cc5d,1535607806,,challenge-beginners-2018,STUDENT,false,8,F,0,false,f6f19e8238242bedaf8ea7d330acd3dc
027399a12b08520de5efba27e05752b7,1533981910,,challenge-beginners-2018,STUDENT,false,4,F,110,false,c8dd3e4fef926e196c68a6330ec423cc
4c23e0b828c9259d73732e5a19f49d08,1533167069,1533168998,challenge-beginners-2018,STUDENT,false,9,M,139,false,685bba99f4e87c979ff6e2a686a1cbc5
9c43daa9f70ee8bfb24b65d02facfc35,1533688043,,challenge-beginners-2018,STUDENT,false,10,F,130,false,d6ab73cad435cbbf7386a792d3a10ca8
0b796dc9acbb35151308537c28ab009b,1533770581,,challenge-beginners-2018,TEACHER,false,,M,0,false,89656388d09c86002920f2d0085fff2b
f906cac550dcb2f10a67d8ddb2f962f4,1534908703,,challenge-beginners-2018,TEACHER,false,,,0,false,d5cabd8dfacd2052fe713391f2843fb5
9590a312bd49289598718ff82143caef,1534373741,,challenge-beginners-2018,STUDENT,false,7,M,0,false,656a4beed9a67fcd48e179642950abbf
4d79101afe1a45dbec5fd54cb50da5c6,1533982241,,challenge-beginners-2018,STUDENT,false,9,M,70,false,440cd47738de2a67b85a7937af7d768d
a68b3455583adbc0f36bbe440a311606,1535608234,,challenge-beginners-2018,STUDENT,false,5,F,0,false,c8dd3e4fef926e196c68a6330ec423cc
65a6bdd03841c8b24179565f02d07d54,1533982411,1534020555,challenge-beginners-2018,STUDENT,false,11,M,129,false,2efea1cfb6a92c0a1c777910dae79a49
8e7b83620beb4cc4715c7101aba1a71b,1533982665,,challenge-beginners-2018,STUDENT,false,10,M,60,false,97811b5a143efc0cb4add712799a34b3
2c968f2df4cd0a1f8b112e24400422c1,1535530846,,challenge-beginners-2018,STUDENT,false,8,,0,false,422ebc9269f570e81181da278443a8b3
f12b062eb04ea86441f4e50bec0f9179,1534296873,,challenge-beginners-2018,STUDENT,false,11,M,0,false,2dc5d6775e1598285980209868fec580
887c6b4012360a8fe53b223ad8df09a8,1534374028,,challenge-beginners-2018,STUDENT,false,7,M,10,false,226935b15e9c99fb2bb64f112ccbc012
02f6fe289c4e944c55266334e61e7639,1533869901,,challenge-beginners-2018,STUDENT,false,8,M,70,false,e9cfcea88cd4cf47d0360a58fa93d2e3
7916d2003a5914433a1c43b2809e4c7b,1534201176,1534201176,challenge-beginners-2018,STUDENT,false,9,M,110,false,9b4d5d6b3b904db186de2052cec36fad
fc08abb55af8a809e8cb76b8260d9281,1535078035,,challenge-beginners-2018,STUDENT,false,9,M,0,false,440cd47738de2a67b85a7937af7d768d
e47eb3b46d40429639a8c41dfa1bda4c,1533599327,,challenge-beginners-2018,STUDENT,false,8,F,0,true,dd2e213e75e245e4f106a9e623d72221
a099589b243846878ad9dceab62ed3a6,1531712690,,challenge-beginners-2018,STUDENT,false,8,F,0,true,dd2e213e75e245e4f106a9e623d72221
980d416886fe3b392310b5a76c33e93a,1533599359,,challenge-beginners-2018,STUDENT,false,8,M,320,false,e9cfcea88cd4cf47d0360a58fa93d2e3
b4e72e50ef2833d50e85a010e3c2af93,1534984239,1534984239,challenge-beginners-2018,STUDENT,false,10,M,0,false,99b5bf39bdb6c3f50251ddc4d555da67
77f5c4ea481d3582d26a62ca0e2b573f,1534984239,1534984239,challenge-beginners-2018,STUDENT,false,10,M,0,false,99b5bf39bdb6c3f50251ddc4d555da67
33502d1f313e1892f027a8a8260609c6,1534984239,1534984239,challenge-beginners-2018,STUDENT,false,10,M,0,false,99b5bf39bdb6c3f50251ddc4d555da67
e7130daf68c5dff30ae8d0ca1a390b10,1534984239,1534984239,challenge-beginners-2018,STUDENT,false,10,M,0,true,99b5bf39bdb6c3f50251ddc4d555da67
8848a09ec8cb7b64db0acd75eba23bc2,1533870092,,challenge-beginners-2018,STUDENT,false,10,M,0,false,b9978a1b4566d3025febff14a5aa2aa5
7d6a643473c3f99a2e9df2b4bffb148b,1533985168,,challenge-beginners-2018,STUDENT,false,10,M,0,false,b65f648b687eb258c448180c22f50164
2165e2d2900379161cf54f1446d6fdcb,1534201193,,challenge-beginners-2018,STUDENT,false,10,F,290,false,eeee045bbfbf7342cf1fd24ed5c97107
f6e2ed7ee6c6724aea309b035783dcb6,1535422500,,challenge-beginners-2018,STUDENT,false,5,M,0,false,7f2add0410a2b6831efcb8fb04aebf56
90289d48b83427f12caf34c18bc34eed,1534221744,,challenge-beginners-2018,STUDENT,false,7,F,0,false,eb7070d1218f44f5df6fd0c667b43dfd
1906695df203e31ace12e35b99511b72,1533870107,,challenge-beginners-2018,STUDENT,false,12,M,120,false,cd5f30121ac5ed9cbd7aa98a31b45413
b1a9b205f70c3e6856b0ce87ba6ddc05,1533804427,1533804427,challenge-beginners-2018,STUDENT,false,10,M,40,false,b9f6a88c165ddd2ae5b98d41171c1e8a
b0894095afd6d77fddac38bf83ec1941,1535337125,,challenge-beginners-2018,STUDENT,false,9,F,0,false,eddc3388e4d0c5a9f0288e4ceaef47eb
a958a24b1897d2dd3cd74500449e7647,1535533181,,challenge-beginners-2018,TEACHER,false,,,0,false,39c98bdc0240622639fa06be8e6c8a5a
e1ef16625776bc82741d201c58ccb7be,1534984284,1534984308,challenge-beginners-2018,STUDENT,false,9,M,0,false,99b5bf39bdb6c3f50251ddc4d555da67
08d51be28177563acffcd3f16d3cb42b,1530238036,,challenge-beginners-2018,STUDENT,false,9,M,409,false,b686d577630aee6e81181203e38d70e9
48852866f6e621c665088d8d99320cf5,1535337330,,challenge-beginners-2018,STUDENT,false,9,M,20,false,eddc3388e4d0c5a9f0288e4ceaef47eb
7e6f1fca2cddf8e33bde67968142745d,1535078701,1535078701,challenge-beginners-2018,STUDENT,false,10,M,0,false,2dff049762cf068d01ba923b26509742
41ecd7a1b31b49ffce097b6493b222e6,1534394599,,challenge-beginners-2018,TEACHER,false,,,0,false,70f91b848789f3ae71d19d52660e354f
d9cbc09e6436c9ef3abc95a71e4831d0,1534908748,,challenge-beginners-2018,TEACHER,false,,M,20,false,da1ca39fa5926accc550883407d3e50a
2fd0bb0a9a4b44d57c0d124804322b25,1535609369,,challenge-beginners-2018,STUDENT,false,10,M,0,false,656a4beed9a67fcd48e179642950abbf
d199409e0075b7cdd097b5b1d9501dcf,1533621819,,challenge-beginners-2018,TEACHER,false,,F,60,false,e6d754744f0a1a524cac5f6e2cef6b00
f7aca990aa5b3ac86ca91f42af527771,1533696626,1533700202,challenge-beginners-2018,STUDENT,false,9,M,410,false,f3b7c05f7d373cb7978caccaf84809ae
d460dbc15aa0a10e8d1f2ab11fa3d100,1528931348,1528931516,challenge-beginners-2018,STUDENT,false,9,F,380,false,21223ce780c88f90c3517a430925b954
cabfdc72d9e49acb1643ed3f724aa972,1534201596,,challenge-beginners-2018,STUDENT,false,11,M,0,false,d7f3d242c961a8ebe35852df3a00f844
5d9ba6781427851da3fdec85cb7e84a8,1535199343,,challenge-beginners-2018,STUDENT,false,7,F,0,true,920eecb1d071f3c7a3e3934076337b49
b86de7a24f9ebf959da2e94e418a7a0f,1533696637,,challenge-beginners-2018,STUDENT,false,12,F,100,false,b511e3e8e8c9a146bcfc822afedea7e8
fedfad846c594100a14422edf9e60c5d,1534201617,,challenge-beginners-2018,STUDENT,false,9,M,179,false,d135eeecb2101bb623f3468dfc13d83b
967ee7847df6af553ece215a46c5495c,1533528799,,challenge-beginners-2018,STUDENT,false,9,M,150,false,2a7ae0d59f176ee88f718c15a5e53cb4
65f280a2c3dcb84dce7fca6f7c1286f4,1535337268,,challenge-beginners-2018,STUDENT,false,9,M,20,false,eddc3388e4d0c5a9f0288e4ceaef47eb
9fa148dc1be5e489caddf2c7b9be12a3,1534221947,,challenge-beginners-2018,STUDENT,false,7,M,0,false,656a4beed9a67fcd48e179642950abbf
e88f72298e9e7156ce4f216e862955ca,1533696750,1533700202,challenge-beginners-2018,STUDENT,false,9,M,410,false,f3b7c05f7d373cb7978caccaf84809ae
8f7944e4f67debedc8372bd21c37c415,1534735899,,challenge-beginners-2018,STUDENT,false,7,M,0,false,e6d754744f0a1a524cac5f6e2cef6b00
53ac38a43882261f69891871dea9c2f4,1534297397,,challenge-beginners-2018,STUDENT,false,9,M,160,false,9b45532689f50651e4a0c0a28033ec9e
3402c6627826988a0253f4e18b6873da,1533870746,,challenge-beginners-2018,STUDENT,false,6,,20,false,e1de43293d8bb9726f00ee2f1ce8bce3
4f3f450eb125faeb7c08f8a550137646,1534297404,,challenge-beginners-2018,STUDENT,false,9,M,159,false,9b45532689f50651e4a0c0a28033ec9e
c737777312d889b23bec39549c8a1258,1533599737,1533599737,challenge-beginners-2018,STUDENT,false,9,,0,true,8ef1a7d61c35478e53e0f2e75147a906
64e62f1d2e782dc4dc5968a1baafca8b,1533989298,,challenge-beginners-2018,TEACHER,false,,M,89,false,78a65020039b13a2090507c5da9333d6
5551f5a8b9ec21873054337145280673,1533991303,,challenge-beginners-2018,STUDENT,false,6,,90,false,a2ef9ac7c87e81c1aa60326326418d63
1358c27595cd66201c29ad9c37b2a010,1534601071,,challenge-beginners-2018,STUDENT,false,7,M,80,false,eb7070d1218f44f5df6fd0c667b43dfd
29e7e3e56dcabbb227ea0c54602c8e9d,1533696993,,challenge-beginners-2018,TEACHER,false,,,0,false,2cbcae83e1d01196a7f741d713b529b2
154bf6c8ed6e8b284fb8b2295a142edc,1533871100,,challenge-beginners-2018,TEACHER,false,,,0,false,d9005329fab543d360e5990bd22d07f9
5b493bb76db3f98987659280925ae803,1533772042,,challenge-beginners-2018,STUDENT,false,11,F,0,false,d7f3d242c961a8ebe35852df3a00f844
d79864fd900ad5b359ee3218e887f243,1533871368,,challenge-beginners-2018,STUDENT,false,8,M,100,false,01bb850b54a6e7c6a0fcb18cb45b24ed
908063616c8fcb06283e2df4e5ad9d5c,1534811515,1534811515,challenge-beginners-2018,STUDENT,false,6,M,0,true,c4115033d4ea18e6262dfbb8d4c6b131
5a02cecdf97cf7a1013e41a84bb05ee1,1534201970,,challenge-beginners-2018,STUDENT,false,8,M,0,false,eeee045bbfbf7342cf1fd24ed5c97107
20df7547ae957f3b4b6eee2626daf058,1535685242,,challenge-beginners-2018,STUDENT,false,11,M,0,false,98ecaad87029b678e4db191963662c09
88c0387673324a64c78855e29d678ea0,1532915814,1532915814,challenge-beginners-2018,STUDENT,false,10,M,410,false,52be5892a4762f2efbcb106edc5f6833
d072c00f6e85f62826b094de89324cd4,1534472516,,challenge-beginners-2018,TEACHER,false,,M,0,false,52df89d8a68802700384d39e12626454
e63a5064581fb2c17c10e3bc844ac2e1,1531289879,,challenge-beginners-2018,STUDENT,false,7,F,410,false,88a8e323330f69c83a1f526874a365ae
3df486c1ce85170201f77cfb4996a2b0,1534201981,,challenge-beginners-2018,STUDENT,false,8,M,0,false,eeee045bbfbf7342cf1fd24ed5c97107
9b8341a97c8564e23f82ada509770516,1533772461,,challenge-beginners-2018,TEACHER,false,,F,0,false,44ffe3efcf8e35722d904ce32e4c9843
907e7c7c909ca4e3fc42e7c51b2f3a86,1534125673,,challenge-beginners-2018,STUDENT,false,6,M,0,false,0e3e58b0eecac042648b7c70cb0ad11b
89713498691404e7d6f5012f89ee2afd,1534202095,,challenge-beginners-2018,STUDENT,false,8,M,0,false,eeee045bbfbf7342cf1fd24ed5c97107
