user_id,id,created_at,content,was_student,already_passed,post_type
63c63e0148434a72daf38d1846085e2d,245327,1533466706,"Imagine you are the turtle, once you've gone forward 30, in which direction would you turn to make the vertical part of the cliff?",FALSE,FALSE,MESSAGE
63c63e0148434a72daf38d1846085e2d,245325,1533466605,Make the cliff i dont know how to make it do the steps,TRUE,FALSE,MESSAGE
63c63e0148434a72daf38d1846085e2d,245323,1533466532,"That's on the right track. The turtle needs to move 30 steps at the start, but what should it do immediately after that?",FALSE,FALSE,MESSAGE
63c63e0148434a72daf38d1846085e2d,245322,1533466439,I need to do 30 steps before and after but i keep this code,TRUE,FALSE,MESSAGE
63c63e0148434a72daf38d1846085e2d,245318,1533466363,"In your own words, what do you think the question is asking you to do?",FALSE,FALSE,MESSAGE
63c63e0148434a72daf38d1846085e2d,245315,1533466283,I dont quite get it,TRUE,FALSE,MESSAGE
63c63e0148434a72daf38d1846085e2d,245314,1533466243,"Ok, that's good that you've fixed that. Have you read the question yet though?",FALSE,FALSE,MESSAGE
63c63e0148434a72daf38d1846085e2d,245313,1533466095,"It means that your program doesn't understand what'foward' is. (Check your spelling). Once that is fixed, have a read of the question. This question doesn't involve asking for an angle, it is asking for a height",FALSE,FALSE,MESSAGE
63c63e0148434a72daf38d1846085e2d,245312,1533466016,Not sure,TRUE,FALSE,MESSAGE
63c63e0148434a72daf38d1846085e2d,245311,1533465956,And what do you think that means?,FALSE,FALSE,MESSAGE
63c63e0148434a72daf38d1846085e2d,245309,1533465937,"Traceback (most recent call last):
  File ""program.py"", line 4, in <module>
    foward(100)
NameError: name 'foward' is not defined",TRUE,FALSE,MESSAGE
63c63e0148434a72daf38d1846085e2d,245307,1533465803,And then what happens after you enter a number?,FALSE,FALSE,MESSAGE
63c63e0148434a72daf38d1846085e2d,245306,1533465786,It asks what angle,TRUE,FALSE,MESSAGE
63c63e0148434a72daf38d1846085e2d,245305,1533465766,What happens when you click Run?,FALSE,FALSE,MESSAGE
63c63e0148434a72daf38d1846085e2d,245303,1533465729,Im not sure,TRUE,FALSE,MESSAGE
63c63e0148434a72daf38d1846085e2d,245301,1533465692,"How about you tell me what doesn't work/what line? (Side note: tutors are able to see your code, so you don't need to copy it into the chat)",FALSE,FALSE,MESSAGE
63c63e0148434a72daf38d1846085e2d,245295,1533465554,"Hi this code isnt working that I tried to put in
from turtle import *
width = int(input( 'What angle? '))
left(width)
foward(100)
right(width * 2 )
foward(100)",TRUE,FALSE,MESSAGE
6c328800c35065d9329dd9c076a6610f,241819,1532998416,"Hi Archie,

Our tutors are volunteers. They are happy to help you, but please be polite. The tutors are very busy and are generous in volunteering their time to help you. It's not very nice to type in all caps.

If you are stuck on this question and would like some help, think carefully about what the question is asking you do, then ask your question here - in a full sentence - explaining what you want your code to do, and what it is doing instead.",FALSE,FALSE,MESSAGE
6c328800c35065d9329dd9c076a6610f,241813,1532998000,"NO
HELP ME",TRUE,FALSE,MESSAGE
6c328800c35065d9329dd9c076a6610f,241786,1532996711,"Hi Archie,

I've noticed you haven't had a go at this question yet. Have you had a look at the turtle slides just before it? (Particularly the one on [User input with the turtle](https://groklearning.com/view-submissions/40677701/challenge-beginners-2018/w1p2/12/))",FALSE,FALSE,MESSAGE
6c328800c35065d9329dd9c076a6610f,241779,1532996379,"hi, could i have some help",TRUE,FALSE,MESSAGE
d85629afd970184492b8a13bb70aa2d7,243220,1533123446,Hi there! Would you like a hint? We?€?re here to help.,FALSE,FALSE,MESSAGE
d70fb3685e516e9eb798d53fd751b734,242189,1533020254,"You seem to have a few extra steps in your program. 
You need exactly three ""forward(...)"" function calls, with a change in direction after the first two.
One call (the vertical one) needs to be of the height as input.

Peter.",FALSE,FALSE,MESSAGE
d70fb3685e516e9eb798d53fd751b734,242177,1533019810,How do i make him move less far without it changing the angle?,TRUE,FALSE,MESSAGE
d70fb3685e516e9eb798d53fd751b734,242153,1533018935,Hint: don't forget the input prompt should be the same as it shows in the example. ;),FALSE,FALSE,MESSAGE
d70fb3685e516e9eb798d53fd751b734,242150,1533018830,thanks,TRUE,FALSE,MESSAGE
d70fb3685e516e9eb798d53fd751b734,242148,1533018811,"Hi Ty,

For this problem, the program should only ask for the height of the cliff, so yes changing your code so it asks to enter the height would be a good idea. :)",FALSE,FALSE,MESSAGE
d70fb3685e516e9eb798d53fd751b734,242136,1533018425,Am i supposed to say enter the width or change that to enter the height or...,TRUE,FALSE,MESSAGE
d70fb3685e516e9eb798d53fd751b734,241792,1532996971,How are you going with the Turtle?,FALSE,FALSE,MESSAGE
d70fb3685e516e9eb798d53fd751b734,241790,1532996861,"Hey Ty, me again! I am still doing well :)",FALSE,FALSE,MESSAGE
d70fb3685e516e9eb798d53fd751b734,241781,1532996468,Hi how are you today?,TRUE,FALSE,MESSAGE
fb78945c1b31bb89664e198121ea277e,241789,1532996819,"Hi Nathan, congratulations! Nice work on solving all the questions for week 1 already! ????

You might like to also check out the [intermediate challenge](https://groklearning.com/competition/challenge-intermediate-2018/) for an extra challenge (if you have time and your teacher agrees). ????",FALSE,TRUE,MESSAGE
fb78945c1b31bb89664e198121ea277e,241788,1532996797,That note is perfect,FALSE,TRUE,TUTOR_NOTE
fb78945c1b31bb89664e198121ea277e,241785,1532996666,"Hi Nathan, congratulations! Nice work on solving all the questions for week 1 already! :)

You might like to also check out the [intermediate challenge](https://groklearning.com/competition/challenge-intermediate-2018/) for an extra challenge (if you have time and your teacher agrees). :)",FALSE,TRUE,TUTOR_NOTE
fb78945c1b31bb89664e198121ea277e,241775,1532995982,I've finished everything!!,TRUE,TRUE,MESSAGE
fb78945c1b31bb89664e198121ea277e,241774,1532995929,hi how are you,TRUE,TRUE,MESSAGE
e41411ffb401bcb587ea5de24fb60fb9,252756,1534120749,"Hi Andres,

You must always match your brackets. You are missing a right bracket "")"" in line 1.

Peter.",FALSE,FALSE,MESSAGE
e41411ffb401bcb587ea5de24fb60fb9,252753,1534120619,help im suck please,TRUE,FALSE,MESSAGE
6b7f11bcf83656b887841b67c7dc7009,251678,1533962464,Hi there Fletcher! Would you like a hint with this question? We?€?re here to help.,FALSE,FALSE,MESSAGE
039266dffc1edaf0c683adb74e57a9e0,252445,1534068114,"Hi Naomi,

I see you have your program working for the first example, good job!

The question says:

> ask the user for a height (in turtle steps)

How could we ask the user for the height?",FALSE,FALSE,MESSAGE
039266dffc1edaf0c683adb74e57a9e0,252441,1534067915,I don't know how to finish,TRUE,FALSE,MESSAGE
74346e355bd1a3f72d041e1f24c12e9e,242260,1533028374,No worries Jack! :) Feel free to message the tutors again if you need some help.,FALSE,FALSE,MESSAGE
74346e355bd1a3f72d041e1f24c12e9e,242259,1533028349,"Hello Julia,

Thank you for your help!! This makes more sense now.",TRUE,FALSE,MESSAGE
74346e355bd1a3f72d041e1f24c12e9e,242258,1533028149,"Hi Jack, let's take a look at what the question is asking.

> Write a program which asks the user for a height (in turtle steps), and then uses that height to draw a cliff.

We can break this problem into two parts:

1. Ask the user for the height of the cliff
2. Get the turtle to draw the cliff

Does your program have both of these parts?",FALSE,FALSE,MESSAGE
74346e355bd1a3f72d041e1f24c12e9e,242255,1533027975,"Hello, 

I'm currently on Can Turtles Climb?? and I'm having trouble.
I submit the code as height '50', and it tells me to submit it as height '100',  but when I submit the code as height '100', it tells me to submit is as height '50'. Please help!! I've tried it so the code runs both heights but it still doesn't work. I'm truly stuck and I don't know where else I can go with this code.

Thanks",TRUE,FALSE,MESSAGE
afc6cdb506684f8adba49d41a26316ec,244745,1533347489,Looks like you got it. Great work!,FALSE,TRUE,MESSAGE
afc6cdb506684f8adba49d41a26316ec,244394,1533268704,"You are close, have a look at the slides and read them to understand what it does",FALSE,FALSE,MESSAGE
afc6cdb506684f8adba49d41a26316ec,244389,1533268664,I don't get where to put the int and how it works,TRUE,FALSE,MESSAGE
afc6cdb506684f8adba49d41a26316ec,244383,1533268522,"You may also have to convert the type! The previous slides will help with that, look for the keyword ""int""",FALSE,FALSE,MESSAGE
afc6cdb506684f8adba49d41a26316ec,244381,1533268475,"Looking at your latest submission, it seems you arent moving forward the amount the user says to (the height), do you know why?

Have a look at how you moved the other amounts",FALSE,FALSE,MESSAGE
afc6cdb506684f8adba49d41a26316ec,244380,1533268425,it does not go on the heigght of 50 and later it does not turn right,TRUE,FALSE,MESSAGE
afc6cdb506684f8adba49d41a26316ec,244379,1533268353,"Hi Vansh,

What line is the program saying the error is on?",FALSE,FALSE,MESSAGE
afc6cdb506684f8adba49d41a26316ec,244375,1533268155,I need help with can turtles climb code in python,TRUE,FALSE,MESSAGE
4cc0b2c3af73942e6943d7514ff0dbbb,259439,1534477850,Nice work Krista - good work sticking at it.,FALSE,TRUE,MESSAGE
4cc0b2c3af73942e6943d7514ff0dbbb,259425,1534477262,"i need help with the ""can turtles climb"" problem",TRUE,FALSE,MESSAGE
443df0fccfeffe3069506c422de1bd22,249582,1533731133,"Hi Maryam.  I can see that you have been working very hard on this problem, well done.  I wonder whether you might have not noticed the instructions say you have to **ask the user for the height of the cliff?** 

Everything else is looking good.  But you will need one of those ""input"" statements to ask the user for the height of the cliff in order to complete this challenge. 

Good luck!",FALSE,FALSE,MESSAGE
b25a66494df174d6bf8af0f9f4142b24,258152,1534399467,thanks i only just figured it out before you responded,TRUE,TRUE,MESSAGE
b25a66494df174d6bf8af0f9f4142b24,258151,1534399432,"Hi Carl,

It looks like you solved it, nice work! :D",FALSE,TRUE,MESSAGE
b25a66494df174d6bf8af0f9f4142b24,258123,1534399118,Please can someone tell me what to say to make the turtle go up.,TRUE,FALSE,MESSAGE
b25a66494df174d6bf8af0f9f4142b24,258079,1534398564,what do u say to make it go up,TRUE,FALSE,MESSAGE
b25a66494df174d6bf8af0f9f4142b24,258068,1534398360,how do u make it go up,TRUE,FALSE,MESSAGE
f3d14f34114cdbe6315326cf3d709313,252551,1534081647,thank you,TRUE,FALSE,MESSAGE
f3d14f34114cdbe6315326cf3d709313,252550,1534081549,"I see,
```python
from turtle import *
h = int(input('Height: ')
forward(30)
left(90)
forward(h)
right(90)
forward(30)
```
which still has `int()` in the second line. You can also see that it doesn't have a matching closing bracket.",FALSE,FALSE,MESSAGE
f3d14f34114cdbe6315326cf3d709313,252549,1534081469,"yep, thank you",TRUE,FALSE,MESSAGE
f3d14f34114cdbe6315326cf3d709313,252548,1534081453,Can you save your code? Unfortunately I can only see code that you have saved.,FALSE,FALSE,MESSAGE
f3d14f34114cdbe6315326cf3d709313,252547,1534081407,I deleted the int part but there's still an error message,TRUE,FALSE,MESSAGE
f3d14f34114cdbe6315326cf3d709313,252546,1534081368,"Hello,

Check your second line, you forgot the closing bracket for `int()`.",FALSE,FALSE,MESSAGE
f3d14f34114cdbe6315326cf3d709313,252545,1534081324,I keep getting an error message because of my brackets...,TRUE,FALSE,MESSAGE
26f9eedb94ee826d8171101812bf9e62,249380,1533717771,"Happy to help!

What's the first thing that you want your program to do? Write it out in plain English, and I'll help you translate it into Python if you get stuck :)",FALSE,FALSE,MESSAGE
26f9eedb94ee826d8171101812bf9e62,249376,1533717449,"Hi, i don't know how to do this and am going to need some help",TRUE,FALSE,MESSAGE
a4c3920a9823b9a6ff60176233b19128,242233,1533024692,Hi there Henry! Would you like a hint? We?€?re here to help.,FALSE,FALSE,MESSAGE
adfdd316847b15c6abf196aa079e5761,243700,1533197095,Hi there Annie! Would you like a hint for this question? We?€?re here to help.,FALSE,FALSE,MESSAGE
6d9987949d6fa28802e983fdd4ad06b7,248619,1533692708,"I see you solved the question. Great work, Mia!",FALSE,TRUE,MESSAGE
6d9987949d6fa28802e983fdd4ad06b7,248611,1533692575,hi,TRUE,TRUE,MESSAGE
dd7b3513355d5c1ddbef63e0fa8f1723,242563,1533091722,"Hi Jade! So, this question is asking you to be able to change the height of the cliff, depending on what someone types in. So, there's no one answer to 'how high'! Instead, you should make your program take input from the user. Can you remember how to do that from the notes?",FALSE,FALSE,MESSAGE
dd7b3513355d5c1ddbef63e0fa8f1723,242562,1533091562,"how high are we meant to go?
it says 30, but after being corrected it says 50?",TRUE,FALSE,MESSAGE
a0cb0b2e2e0087d31e53d7ff0e07a1b0,250962,1533858636,"Your program should have seven lines. The first two ```forward()``` statements need to be swapped, and the last two lines removed.",FALSE,FALSE,MESSAGE
a0cb0b2e2e0087d31e53d7ff0e07a1b0,250958,1533858548,or deleting?,TRUE,FALSE,MESSAGE
a0cb0b2e2e0087d31e53d7ff0e07a1b0,250957,1533858539,How many lines should I be improving and including ?,TRUE,FALSE,MESSAGE
a0cb0b2e2e0087d31e53d7ff0e07a1b0,250956,1533858527,How many lines should I be improving ?,TRUE,FALSE,MESSAGE
a0cb0b2e2e0087d31e53d7ff0e07a1b0,250948,1533858387,"You only need one ```input()```, and it must ask the question ```""Height: ""```
The move horizontally 30 steps, then vertically and so on.",FALSE,FALSE,MESSAGE
a0cb0b2e2e0087d31e53d7ff0e07a1b0,250944,1533858276,"How far? 30
Enter the width:  
Is the width 100?",TRUE,FALSE,MESSAGE
a0cb0b2e2e0087d31e53d7ff0e07a1b0,250937,1533858145,"So I shouldn't be included 
distance = int(input('Enter the width: '))",TRUE,FALSE,MESSAGE
a0cb0b2e2e0087d31e53d7ff0e07a1b0,250935,1533858054,"You are thinking about the wrong problem, this on is about ```""Height: ""```

Peter.",FALSE,FALSE,MESSAGE
a0cb0b2e2e0087d31e53d7ff0e07a1b0,250921,1533857674,"when it say enter the width, what is the width and and the width of what?",TRUE,FALSE,MESSAGE
a0cb0b2e2e0087d31e53d7ff0e07a1b0,250911,1533857479,"I still don't understand, could you break that sentence down so that I could understand it.",TRUE,FALSE,MESSAGE
a0cb0b2e2e0087d31e53d7ff0e07a1b0,250909,1533857430,"The horizontal lines are both 30 steps. The height is variable, and supplied by the user via the ```input()```",FALSE,FALSE,MESSAGE
a0cb0b2e2e0087d31e53d7ff0e07a1b0,250901,1533857289,So the width is 30?,TRUE,FALSE,MESSAGE
a0cb0b2e2e0087d31e53d7ff0e07a1b0,250900,1533857265,"From the problem ""The turtle should go 30 steps before drawing the cliff, and 30 steps after.""

Peter.",FALSE,FALSE,MESSAGE
a0cb0b2e2e0087d31e53d7ff0e07a1b0,250895,1533857213,How do I know what the width is?,TRUE,FALSE,MESSAGE
a0cb0b2e2e0087d31e53d7ff0e07a1b0,250886,1533856964,"You are drawing the wrong length lines, the horizontal lines need to be 30, and the vertical line the variable.

Peter.",FALSE,FALSE,MESSAGE
a0cb0b2e2e0087d31e53d7ff0e07a1b0,250877,1533856680,What line do I need to improve?,TRUE,FALSE,MESSAGE
a0cb0b2e2e0087d31e53d7ff0e07a1b0,248973,1533705222,"So, the very first thing your turtle needs to do is move to the right of the screen by 30. Is it doing that?",FALSE,FALSE,MESSAGE
a0cb0b2e2e0087d31e53d7ff0e07a1b0,248971,1533705179,What am I doing wrong? What line do I need to improve or add?,TRUE,FALSE,MESSAGE
a0cb0b2e2e0087d31e53d7ff0e07a1b0,248969,1533704946,"Remember... You need to go towards the right of the screen by 30, then upwards based on the amount that the user types in, then towards the right of the screen again by 30.",FALSE,FALSE,MESSAGE
a0cb0b2e2e0087d31e53d7ff0e07a1b0,248965,1533704576,"An `input()` command asks the user a question. The answer to that question is then stored in something called a `variable`.

In your second line, the amount they type is being stored in a variable called `distance.`

I suggest you go back one page and take a look at the example on the page. It is using a variable called `width`. See if you can understand how `width` is being used in that program.",FALSE,FALSE,MESSAGE
a0cb0b2e2e0087d31e53d7ff0e07a1b0,248963,1533704524,the amount of steps the turtles taking to travel,TRUE,FALSE,MESSAGE
a0cb0b2e2e0087d31e53d7ff0e07a1b0,248959,1533704474,Sorry... What does `distance =` mean in that line?,FALSE,FALSE,MESSAGE
a0cb0b2e2e0087d31e53d7ff0e07a1b0,248958,1533704449,bit: Small amount of something,TRUE,FALSE,MESSAGE
a0cb0b2e2e0087d31e53d7ff0e07a1b0,248957,1533704396,"What does this bit mean?

```py3
distance =
```",FALSE,FALSE,MESSAGE
a0cb0b2e2e0087d31e53d7ff0e07a1b0,248956,1533704374,to travel 50 steps,TRUE,FALSE,MESSAGE
a0cb0b2e2e0087d31e53d7ff0e07a1b0,248954,1533704310,Yes. And what is it doing with the answer that the user has typed in?,FALSE,FALSE,MESSAGE
a0cb0b2e2e0087d31e53d7ff0e07a1b0,248953,1533704286,asking the amount of steps your taking ?,TRUE,FALSE,MESSAGE
a0cb0b2e2e0087d31e53d7ff0e07a1b0,248952,1533704229,"I see this line in your program:

```py3
distance = int(input('How far? '))
```

Can you describe to me in words what that line is doing?",FALSE,FALSE,MESSAGE
a0cb0b2e2e0087d31e53d7ff0e07a1b0,248948,1533704039,"You need to go to the right of the screen by 30, upwards based on the amount that the user types in,  then to the right of the screen again by 30.",FALSE,FALSE,MESSAGE
a0cb0b2e2e0087d31e53d7ff0e07a1b0,248945,1533703988,do I need to add in 50 somewhere,TRUE,FALSE,MESSAGE
a0cb0b2e2e0087d31e53d7ff0e07a1b0,248943,1533703899,"You had it almost working perfectly before, but you weren't using the `distance` that the user typed in.",FALSE,FALSE,MESSAGE
a0cb0b2e2e0087d31e53d7ff0e07a1b0,248941,1533703853,"You need to ask the user `How far?` (which you have already done), then you need to use that answer to draw the line that goes upwards. So, that line will be a different length, depending on what the user types in.",FALSE,FALSE,MESSAGE
a0cb0b2e2e0087d31e53d7ff0e07a1b0,248940,1533703812,so do we have repeat on 100 steps?,TRUE,FALSE,MESSAGE
a0cb0b2e2e0087d31e53d7ff0e07a1b0,248939,1533703776,"Do you understand what the question is asking you to do? You should be asking the user for a height, and then **use that height to draw a cliff**.",FALSE,FALSE,MESSAGE
a0cb0b2e2e0087d31e53d7ff0e07a1b0,248936,1533703592,"Hi Eloise!

I notice that this line is asking the user for a distance:

```py3
distance = int(input('How far? '))
```

However, I don't see where you are using this `distance` elsewhere in your program?",FALSE,FALSE,MESSAGE
a0cb0b2e2e0087d31e53d7ff0e07a1b0,248931,1533703449,I don't get what I'm doing wrong?!,TRUE,FALSE,MESSAGE
949c7c59dcaceda65310e3dacee53beb,250951,1533858425,No worries!,FALSE,TRUE,MESSAGE
949c7c59dcaceda65310e3dacee53beb,250950,1533858405,thank you so much!,TRUE,TRUE,MESSAGE
949c7c59dcaceda65310e3dacee53beb,250949,1533858389,"Yep, exactly! And it looks like you got it, awesome job, and well done for sticking with it!",FALSE,TRUE,MESSAGE
949c7c59dcaceda65310e3dacee53beb,250947,1533858355,because you don't want to go forward 30 because it won't make the right shape  and it only want you to go 30 before drawing the cliff and after,TRUE,FALSE,MESSAGE
949c7c59dcaceda65310e3dacee53beb,250942,1533858243,Yep! Can you tell me why?,FALSE,FALSE,MESSAGE
949c7c59dcaceda65310e3dacee53beb,250940,1533858214,ohhhh so is it line 5,TRUE,FALSE,MESSAGE
949c7c59dcaceda65310e3dacee53beb,250939,1533858186,Not quite! Thats the line that makes the cliff height change as the user input changes!,FALSE,FALSE,MESSAGE
949c7c59dcaceda65310e3dacee53beb,250938,1533858147,6,TRUE,FALSE,MESSAGE
949c7c59dcaceda65310e3dacee53beb,250936,1533858102,"In the example in the marker, the height should be 50 because the input was 50. So, nowhere in your code should it say `50`, but rather it should be able to change as the input changes between runs.

You are sooo close! You just have one extra line that you can get rid of, and then everything should work. Which line do you think isn't needed?",FALSE,FALSE,MESSAGE
949c7c59dcaceda65310e3dacee53beb,250933,1533858002,"yes please, it says the height should be 50 but i don't understand where you put 50",TRUE,FALSE,MESSAGE
949c7c59dcaceda65310e3dacee53beb,250930,1533857901,"Ok, looks like you're getting closer! Let us know if you'd like more help!",FALSE,FALSE,MESSAGE
949c7c59dcaceda65310e3dacee53beb,250925,1533857795,ok thank you,TRUE,FALSE,MESSAGE
949c7c59dcaceda65310e3dacee53beb,250924,1533857783,"Try pressing run. If you're confident that it is working correctly, then you can press mark.",FALSE,FALSE,MESSAGE
949c7c59dcaceda65310e3dacee53beb,250923,1533857753,so do i press mark? or run?,TRUE,FALSE,MESSAGE
949c7c59dcaceda65310e3dacee53beb,250922,1533857720,"Ok, looks like you've fixed that! Awesome job!

Does your program work now?",FALSE,FALSE,MESSAGE
949c7c59dcaceda65310e3dacee53beb,250920,1533857673,30,TRUE,FALSE,MESSAGE
949c7c59dcaceda65310e3dacee53beb,250919,1533857662,And what should that length be? (It's in the question!),FALSE,FALSE,MESSAGE
949c7c59dcaceda65310e3dacee53beb,250916,1533857623,a different length,TRUE,FALSE,MESSAGE
949c7c59dcaceda65310e3dacee53beb,250915,1533857573,"Yep, you're drawing more than 30 steps there! Should line 3 of your program be drawing a line `width` long? Or a different length?",FALSE,FALSE,MESSAGE
949c7c59dcaceda65310e3dacee53beb,250910,1533857460,that i am not testing the 30 steps before drawing the cliff,TRUE,FALSE,MESSAGE
949c7c59dcaceda65310e3dacee53beb,250905,1533857329,"Ok, I think you're super close. What is the marker telling you?",FALSE,FALSE,MESSAGE
949c7c59dcaceda65310e3dacee53beb,250899,1533857256,i think its asking me to draw a cliff in turtle steps by going 30 steps forward  before drawing the cliff  and then add another 30 steps after,TRUE,FALSE,MESSAGE
949c7c59dcaceda65310e3dacee53beb,250882,1533856835,"Hi Georgia,

Can you start by explaining to me in your own words what the question is asking you to do?",FALSE,FALSE,MESSAGE
949c7c59dcaceda65310e3dacee53beb,250879,1533856735,hi i am a confused on what we need to do here,TRUE,FALSE,MESSAGE
3f4044f47f409d49c9bd4e169a732cfb,244222,1533254305,thanks,TRUE,TRUE,MESSAGE
3f4044f47f409d49c9bd4e169a732cfb,244220,1533254282,Looks like you got it! Well done!,FALSE,TRUE,MESSAGE
3f4044f47f409d49c9bd4e169a732cfb,244202,1533253789,Where do i put the 30 in the Height or Right or forward or left i don't understand,TRUE,FALSE,MESSAGE
3f4044f47f409d49c9bd4e169a732cfb,244182,1533252374,"no worries. also, they might be confused by the `NameError` because there's a typo in the last line (`foward`)",FALSE,FALSE,TUTOR_NOTE
3f4044f47f409d49c9bd4e169a732cfb,244181,1533252330,Sorry Jackson!,FALSE,FALSE,TUTOR_NOTE
3f4044f47f409d49c9bd4e169a732cfb,244180,1533252316,"You're so close! But, have another read of the question, particularly the part that says:

`The turtle should go 30 steps before drawing the cliff, and 30 steps after.`

Is your code doing this right now?",FALSE,FALSE,MESSAGE
3f4044f47f409d49c9bd4e169a732cfb,244179,1533252303,"I just wrote a response, forgot to claim",FALSE,FALSE,TUTOR_NOTE
3f4044f47f409d49c9bd4e169a732cfb,244174,1533251975,i have tried and i cant seem to get it,TRUE,FALSE,MESSAGE
3f4044f47f409d49c9bd4e169a732cfb,244163,1533251177,Hi! Looks like you've made a good start. What should the input prompt be in this question though?,FALSE,FALSE,MESSAGE
3f4044f47f409d49c9bd4e169a732cfb,244161,1533251067,Please help me,TRUE,FALSE,MESSAGE
fe3dce44b834b5e1b290502456f73a0e,244221,1533254302,"Awesome, great job!",FALSE,TRUE,MESSAGE
fe3dce44b834b5e1b290502456f73a0e,244211,1533254077,thank you i have completed it,TRUE,TRUE,MESSAGE
fe3dce44b834b5e1b290502456f73a0e,244165,1533251226,Hi Sophie! Can you start by telling me in our own words what this question is asking you to do?,FALSE,FALSE,MESSAGE
fe3dce44b834b5e1b290502456f73a0e,244164,1533251214,Am i doing this right??,TRUE,FALSE,MESSAGE
fe3dce44b834b5e1b290502456f73a0e,244160,1533251059,Please help me!,TRUE,FALSE,MESSAGE
831d77d8040efd84144534d4be42034e,247250,1533603569,"Hi Trinity, I can see you've nearly solved this one! :)

Here's a hint: To solve this problem, you'll need to get some input from the user and use that to control the turtle. [Here's an example.](https://groklearning.com/learn/challenge-beginners-2018/w1p2/12/)

Have a go at that, and let me know if you need any more help!",FALSE,FALSE,MESSAGE
a56805fd985213651a59f225c7704921,244199,1533253753,"Hi Helena! Have a look at the notes on the page right before this problem! That shows how to draw a rectangle, and you can use a similar idea to go upwards here. Have a look, then let us know if you have any more questions!",FALSE,FALSE,MESSAGE
a56805fd985213651a59f225c7704921,244198,1533253657,how do you go up?,TRUE,FALSE,MESSAGE
e5b4960a7462dadb92f3610ce8cd1d08,247535,1533613925,"That's looking really good! Run it a few times (with the examples provided), and if you are happy with it, hit Mark. :)",FALSE,FALSE,MESSAGE
e5b4960a7462dadb92f3610ce8cd1d08,247533,1533613873,Did I do this better?,TRUE,FALSE,MESSAGE
e5b4960a7462dadb92f3610ce8cd1d08,247506,1533613392,"Ah - variable names are case sensitive: meaning that it cares if you say height in one line of code and Height in another.  If you make these consistent, it should work a little better.",FALSE,FALSE,MESSAGE
e5b4960a7462dadb92f3610ce8cd1d08,247499,1533613259,How do I do the forward height part?,TRUE,FALSE,MESSAGE
b12c0f8e6bcc3c2b5f6c6e3b85061ea3,244092,1533210024,No problem! I'm glad I could help :),FALSE,TRUE,MESSAGE
b12c0f8e6bcc3c2b5f6c6e3b85061ea3,244091,1533209990,Ahhhhh Liv THANK YOU :)  So glad this ones nailed!,TRUE,TRUE,MESSAGE
b12c0f8e6bcc3c2b5f6c6e3b85061ea3,244090,1533209958,Congratulations!,FALSE,TRUE,MESSAGE
b12c0f8e6bcc3c2b5f6c6e3b85061ea3,244086,1533209637,"Hi,

The error message is because your program is trying to move forward by a string (which is what the input by the user is stored as). What you need is to move forward by an integer (```int```). 

How would you go about making your input an int rather than a string? If you're stuck you can read about this kind of error and how to fix it on [this](https://groklearning.com/learn/challenge-beginners-2018/w1p2/12/) slide.",FALSE,FALSE,MESSAGE
b12c0f8e6bcc3c2b5f6c6e3b85061ea3,244085,1533209417,"Hi again, oh I'm so close now. can you please help why I'm now getting this error message?",TRUE,FALSE,MESSAGE
b12c0f8e6bcc3c2b5f6c6e3b85061ea3,244079,1533208928,"When you move forward the second time (line 7), it seems to be moving forward 50 steps rather than the number of steps the user enters when you write:

```height=input('Height:')```

How would you go about changing that ```forward( )``` (on line 7) to the number of steps the user entered? I'd check the slide on using input to move the turtle which can be found [here](https://groklearning.com/learn/challenge-beginners-2018/w1p2/12/)

When I run your code, it doesn't get an error. What did you type that created the error?",FALSE,FALSE,MESSAGE
b12c0f8e6bcc3c2b5f6c6e3b85061ea3,244078,1533208822,"Hi, when I run the code it says Height:Traceback (most recent call last): what is wrong with it?",TRUE,FALSE,MESSAGE
b12c0f8e6bcc3c2b5f6c6e3b85061ea3,244074,1533208598,Distance user inputs. I'll edit code but please check it for me that it's right. Than ks,TRUE,FALSE,MESSAGE
b12c0f8e6bcc3c2b5f6c6e3b85061ea3,244073,1533208495,"Your input is perfect now! Also don't worry about sending your code, I can see it on my end!

The ```print``` statement at the top isn't asked for by the question so the marker won't mark your program as correct. With your input, like I said before it is all perfect. However, you don't need to have the  ```print(msg)``` as when you ask for input, Python automatically prints the statement on its own.

You're really really close. Is the question asking for the turtle to move 50 every time, or the distance the user inputs?",FALSE,FALSE,MESSAGE
b12c0f8e6bcc3c2b5f6c6e3b85061ea3,244072,1533208492,"Hi again, I'm really trying to get my program to work, what am I doing wrong? Thank you for your assistance",TRUE,FALSE,MESSAGE
b12c0f8e6bcc3c2b5f6c6e3b85061ea3,244069,1533208422,"print('Tara Grasso turtle goes rock climbing program')
height=input('Height:')
print('height')
from turtle import*
forward(30)
left(90)
forward(50)
right(90)
forward(30)",TRUE,FALSE,MESSAGE
b12c0f8e6bcc3c2b5f6c6e3b85061ea3,244067,1533207794,"This is what I have now;
print('Tara Grasso turtle goes rock climbing program')
msg=input('Height:')
print(msg)
from turtle import*
forward(30)
Height:
right(30)
I'm totally new to this program , why isn't this working?",TRUE,FALSE,MESSAGE
